Human_date,Channel,kwh,db_date,
6/23/2019 22:00,10,1.091,2019-06-23 22:00:00,
6/23/2019 23:00,10,0.54,2019-06-23 23:00:00,
6/24/2019 0:00,10,0.511,2019-06-24 00:00:00,
6/24/2019 1:00,10,0.525,2019-06-24 01:00:00,
6/24/2019 2:00,10,0.55,2019-06-24 02:00:00,
6/24/2019 3:00,10,0.642,2019-06-24 03:00:00,
6/24/2019 4:00,10,0.631,2019-06-24 04:00:00,
6/24/2019 5:00,10,0.559,2019-06-24 05:00:00,
6/24/2019 6:00,10,0.513,2019-06-24 06:00:00,
6/24/2019 7:00,10,0.866,2019-06-24 07:00:00,
6/24/2019 8:00,10,0.692,2019-06-24 08:00:00,
6/24/2019 9:00,10,0.761,2019-06-24 09:00:00,
6/24/2019 10:00,10,0.696,2019-06-24 10:00:00,
6/24/2019 11:00,10,0.828,2019-06-24 11:00:00,
6/24/2019 12:00,10,0.84,2019-06-24 12:00:00,
6/24/2019 13:00,10,0.935,2019-06-24 13:00:00,
6/24/2019 14:00,10,2.645,2019-06-24 14:00:00,
6/24/2019 15:00,10,1.363,2019-06-24 15:00:00,
6/24/2019 16:00,10,0.969,2019-06-24 16:00:00,
6/24/2019 17:00,10,1.009,2019-06-24 17:00:00,
6/24/2019 18:00,10,1.115,2019-06-24 18:00:00,
6/24/2019 19:00,10,1.109,2019-06-24 19:00:00,
6/24/2019 20:00,10,1.015,2019-06-24 20:00:00,
6/24/2019 21:00,10,1.056,2019-06-24 21:00:00,
6/24/2019 22:00,10,1.237,2019-06-24 22:00:00,
6/24/2019 23:00,10,1.39,2019-06-24 23:00:00,
6/25/2019 0:00,10,1.035,2019-06-25 00:00:00,
6/25/2019 1:00,10,0.916,2019-06-25 01:00:00,
6/25/2019 2:00,10,0.892,2019-06-25 02:00:00,
6/25/2019 3:00,10,0.682,2019-06-25 03:00:00,
6/25/2019 4:00,10,0.643,2019-06-25 04:00:00,
6/25/2019 5:00,10,0.64,2019-06-25 05:00:00,
6/25/2019 6:00,10,0.637,2019-06-25 06:00:00,
6/25/2019 7:00,10,0.81,2019-06-25 07:00:00,
6/25/2019 8:00,10,0.938,2019-06-25 08:00:00,
6/25/2019 9:00,10,0.997,2019-06-25 09:00:00,
6/25/2019 10:00,10,0.854,2019-06-25 10:00:00,
6/25/2019 11:00,10,0.863,2019-06-25 11:00:00,
6/25/2019 12:00,10,0.84,2019-06-25 12:00:00,
6/25/2019 13:00,10,0.899,2019-06-25 13:00:00,
6/25/2019 14:00,10,0.882,2019-06-25 14:00:00,
6/25/2019 15:00,10,0.911,2019-06-25 15:00:00,
6/25/2019 16:00,10,1.017,2019-06-25 16:00:00,
6/25/2019 17:00,10,0.997,2019-06-25 17:00:00,
6/25/2019 18:00,10,0.981,2019-06-25 18:00:00,
6/25/2019 19:00,10,0.965,2019-06-25 19:00:00,
6/25/2019 20:00,10,1.248,2019-06-25 20:00:00,
6/25/2019 21:00,10,1.176,2019-06-25 21:00:00,
6/25/2019 22:00,10,0.939,2019-06-25 22:00:00,
6/25/2019 23:00,10,0.887,2019-06-25 23:00:00,
6/26/2019 0:00,10,1.296,2019-06-26 00:00:00,
6/26/2019 1:00,10,1.093,2019-06-26 01:00:00,
6/26/2019 2:00,10,0.616,2019-06-26 02:00:00,
6/26/2019 3:00,10,0.455,2019-06-26 03:00:00,
6/26/2019 4:00,10,0.446,2019-06-26 04:00:00,
6/26/2019 5:00,10,0.445,2019-06-26 05:00:00,
6/26/2019 6:00,10,0.552,2019-06-26 06:00:00,
6/26/2019 7:00,10,0.586,2019-06-26 07:00:00,
6/26/2019 8:00,10,0.841,2019-06-26 08:00:00,
6/26/2019 9:00,10,0.757,2019-06-26 09:00:00,
6/26/2019 10:00,10,0.614,2019-06-26 10:00:00,
6/26/2019 11:00,10,0.758,2019-06-26 11:00:00,
6/26/2019 12:00,10,0.75,2019-06-26 12:00:00,
6/26/2019 13:00,10,0.874,2019-06-26 13:00:00,
6/26/2019 14:00,10,0.983,2019-06-26 14:00:00,
6/26/2019 15:00,10,0.941,2019-06-26 15:00:00,
6/26/2019 16:00,10,0.917,2019-06-26 16:00:00,
6/26/2019 17:00,10,0.845,2019-06-26 17:00:00,
6/26/2019 18:00,10,0.935,2019-06-26 18:00:00,
6/26/2019 19:00,10,1.383,2019-06-26 19:00:00,
6/26/2019 20:00,10,1.075,2019-06-26 20:00:00,
6/26/2019 21:00,10,1.514,2019-06-26 21:00:00,
6/26/2019 22:00,10,1.337,2019-06-26 22:00:00,
6/26/2019 23:00,10,3.553,2019-06-26 23:00:00,
6/27/2019 0:00,10,2.225,2019-06-27 00:00:00,
6/27/2019 1:00,10,0.769,2019-06-27 01:00:00,
6/27/2019 2:00,10,0.664,2019-06-27 02:00:00,
6/27/2019 3:00,10,0.617,2019-06-27 03:00:00,
6/27/2019 4:00,10,0.672,2019-06-27 04:00:00,
6/27/2019 5:00,10,0.722,2019-06-27 05:00:00,
6/27/2019 6:00,10,0.846,2019-06-27 06:00:00,
6/27/2019 7:00,10,0.654,2019-06-27 07:00:00,
6/27/2019 8:00,10,0.776,2019-06-27 08:00:00,
6/27/2019 9:00,10,1.034,2019-06-27 09:00:00,
6/27/2019 10:00,10,0.874,2019-06-27 10:00:00,
6/27/2019 11:00,10,0.958,2019-06-27 11:00:00,
6/27/2019 12:00,10,0.889,2019-06-27 12:00:00,
6/27/2019 13:00,10,0.903,2019-06-27 13:00:00,
6/27/2019 14:00,10,0.719,2019-06-27 14:00:00,
6/27/2019 15:00,10,0.704,2019-06-27 15:00:00,
6/27/2019 16:00,10,0.903,2019-06-27 16:00:00,
6/27/2019 17:00,10,0.797,2019-06-27 17:00:00,
6/27/2019 18:00,10,0.987,2019-06-27 18:00:00,
6/27/2019 19:00,10,0.976,2019-06-27 19:00:00,
6/27/2019 20:00,10,1.656,2019-06-27 20:00:00,
6/27/2019 21:00,10,5.174,2019-06-27 21:00:00,
6/27/2019 22:00,10,4.732,2019-06-27 22:00:00,
6/27/2019 23:00,10,3.997,2019-06-27 23:00:00,
6/28/2019 0:00,10,2.669,2019-06-28 00:00:00,
6/28/2019 1:00,10,0.864,2019-06-28 01:00:00,
6/28/2019 2:00,10,0.72,2019-06-28 02:00:00,
6/28/2019 3:00,10,0.566,2019-06-28 03:00:00,
6/28/2019 4:00,10,0.579,2019-06-28 04:00:00,
6/28/2019 5:00,10,0.542,2019-06-28 05:00:00,
6/28/2019 6:00,10,0.535,2019-06-28 06:00:00,
6/28/2019 7:00,10,0.745,2019-06-28 07:00:00,
6/28/2019 8:00,10,0.938,2019-06-28 08:00:00,
6/28/2019 9:00,10,1.309,2019-06-28 09:00:00,
6/28/2019 10:00,10,1.164,2019-06-28 10:00:00,
6/28/2019 11:00,10,0.929,2019-06-28 11:00:00,
6/28/2019 12:00,10,0.791,2019-06-28 12:00:00,
6/28/2019 13:00,10,0.842,2019-06-28 13:00:00,
6/28/2019 14:00,10,0.944,2019-06-28 14:00:00,
6/28/2019 15:00,10,0.889,2019-06-28 15:00:00,
6/28/2019 16:00,10,0.797,2019-06-28 16:00:00,
6/28/2019 17:00,10,3.842,2019-06-28 17:00:00,
6/28/2019 18:00,10,2.069,2019-06-28 18:00:00,
6/28/2019 19:00,10,2.299,2019-06-28 19:00:00,
6/28/2019 20:00,10,4.688,2019-06-28 20:00:00,
6/28/2019 21:00,10,1.411,2019-06-28 21:00:00,
6/28/2019 22:00,10,1.055,2019-06-28 22:00:00,
6/28/2019 23:00,10,2.271,2019-06-28 23:00:00,
6/29/2019 0:00,10,1.772,2019-06-29 00:00:00,
6/29/2019 1:00,10,0.513,2019-06-29 01:00:00,
6/29/2019 2:00,10,0.578,2019-06-29 02:00:00,
6/29/2019 3:00,10,0.613,2019-06-29 03:00:00,
6/29/2019 4:00,10,0.622,2019-06-29 04:00:00,
6/29/2019 5:00,10,0.566,2019-06-29 05:00:00,
6/29/2019 6:00,10,0.813,2019-06-29 06:00:00,
6/29/2019 7:00,10,0.586,2019-06-29 07:00:00,
6/29/2019 8:00,10,0.399,2019-06-29 08:00:00,
6/29/2019 9:00,10,0.387,2019-06-29 09:00:00,
6/29/2019 10:00,10,0.383,2019-06-29 10:00:00,
6/29/2019 11:00,10,0.376,2019-06-29 11:00:00,
6/29/2019 12:00,10,0.489,2019-06-29 12:00:00,
6/29/2019 13:00,10,0.5,2019-06-29 13:00:00,
6/29/2019 14:00,10,0.404,2019-06-29 14:00:00,
6/29/2019 15:00,10,0.373,2019-06-29 15:00:00,
6/29/2019 16:00,10,0.365,2019-06-29 16:00:00,
6/29/2019 17:00,10,0.338,2019-06-29 17:00:00,
6/29/2019 18:00,10,0.434,2019-06-29 18:00:00,
6/29/2019 19:00,10,0.459,2019-06-29 19:00:00,
6/29/2019 20:00,10,0.447,2019-06-29 20:00:00,
6/29/2019 21:00,10,0.417,2019-06-29 21:00:00,
6/29/2019 22:00,10,0.331,2019-06-29 22:00:00,
6/29/2019 23:00,10,0.339,2019-06-29 23:00:00,
6/30/2019 0:00,10,0.337,2019-06-30 00:00:00,
6/30/2019 1:00,10,0.345,2019-06-30 01:00:00,
6/30/2019 2:00,10,0.445,2019-06-30 02:00:00,
6/30/2019 3:00,10,0.455,2019-06-30 03:00:00,
6/30/2019 4:00,10,0.388,2019-06-30 04:00:00,
6/30/2019 5:00,10,0.443,2019-06-30 05:00:00,
6/30/2019 6:00,10,0.334,2019-06-30 06:00:00,
6/30/2019 7:00,10,0.329,2019-06-30 07:00:00,
6/30/2019 8:00,10,0.388,2019-06-30 08:00:00,
6/30/2019 9:00,10,0.438,2019-06-30 09:00:00,
6/30/2019 10:00,10,0.418,2019-06-30 10:00:00,
6/30/2019 11:00,10,0.332,2019-06-30 11:00:00,
6/30/2019 12:00,10,0.33,2019-06-30 12:00:00,
6/30/2019 13:00,10,0.33,2019-06-30 13:00:00,
6/30/2019 14:00,10,0.33,2019-06-30 14:00:00,
6/30/2019 15:00,10,0.446,2019-06-30 15:00:00,
6/30/2019 16:00,10,0.432,2019-06-30 16:00:00,
6/30/2019 17:00,10,0.357,2019-06-30 17:00:00,
6/30/2019 18:00,10,0.321,2019-06-30 18:00:00,
6/30/2019 19:00,10,0.333,2019-06-30 19:00:00,
6/30/2019 20:00,10,0.333,2019-06-30 20:00:00,
6/30/2019 21:00,10,0.366,2019-06-30 21:00:00,
6/30/2019 22:00,10,0.454,2019-06-30 22:00:00,
6/30/2019 23:00,10,0.428,2019-06-30 23:00:00,
7/1/2019 0:00,10,0.437,2019-07-01 00:00:00,
7/1/2019 1:00,10,0.352,2019-07-01 01:00:00,
7/1/2019 2:00,10,0.338,2019-07-01 02:00:00,
7/1/2019 3:00,10,0.339,2019-07-01 03:00:00,
7/1/2019 4:00,10,0.409,2019-07-01 04:00:00,
7/1/2019 5:00,10,0.39,2019-07-01 05:00:00,
7/1/2019 6:00,10,0.455,2019-07-01 06:00:00,
7/1/2019 7:00,10,0.428,2019-07-01 07:00:00,
7/1/2019 8:00,10,0.311,2019-07-01 08:00:00,
7/1/2019 9:00,10,0.35,2019-07-01 09:00:00,
7/1/2019 10:00,10,0.531,2019-07-01 10:00:00,
7/1/2019 11:00,10,0.353,2019-07-01 11:00:00,
7/1/2019 12:00,10,0.431,2019-07-01 12:00:00,
7/1/2019 13:00,10,0.435,2019-07-01 13:00:00,
7/1/2019 14:00,10,0.382,2019-07-01 14:00:00,
7/1/2019 15:00,10,0.33,2019-07-01 15:00:00,
7/1/2019 16:00,10,0.323,2019-07-01 16:00:00,
7/1/2019 17:00,10,0.311,2019-07-01 17:00:00,
7/1/2019 18:00,10,0.344,2019-07-01 18:00:00,
7/1/2019 19:00,10,0.484,2019-07-01 19:00:00,
7/1/2019 20:00,10,0.473,2019-07-01 20:00:00,
7/1/2019 21:00,10,0.321,2019-07-01 21:00:00,
7/1/2019 22:00,10,0.309,2019-07-01 22:00:00,
7/1/2019 23:00,10,0.329,2019-07-01 23:00:00,
7/2/2019 0:00,10,0.334,2019-07-02 00:00:00,
7/2/2019 1:00,10,0.382,2019-07-02 01:00:00,
7/2/2019 2:00,10,0.53,2019-07-02 02:00:00,
7/2/2019 3:00,10,0.442,2019-07-02 03:00:00,
7/2/2019 4:00,10,0.452,2019-07-02 04:00:00,
7/2/2019 5:00,10,0.379,2019-07-02 05:00:00,
7/2/2019 6:00,10,0.492,2019-07-02 06:00:00,
7/2/2019 7:00,10,0.364,2019-07-02 07:00:00,
7/2/2019 8:00,10,0.327,2019-07-02 08:00:00,
7/2/2019 9:00,10,0.418,2019-07-02 09:00:00,
7/2/2019 10:00,10,0.446,2019-07-02 10:00:00,
7/2/2019 11:00,10,0.402,2019-07-02 11:00:00,
7/2/2019 12:00,10,0.332,2019-07-02 12:00:00,
7/2/2019 13:00,10,0.325,2019-07-02 13:00:00,
7/2/2019 14:00,10,0.319,2019-07-02 14:00:00,
7/2/2019 15:00,10,0.319,2019-07-02 15:00:00,
7/2/2019 16:00,10,0.443,2019-07-02 16:00:00,
7/2/2019 17:00,10,0.443,2019-07-02 17:00:00,
7/2/2019 18:00,10,0.368,2019-07-02 18:00:00,
7/2/2019 19:00,10,0.33,2019-07-02 19:00:00,
7/2/2019 20:00,10,0.331,2019-07-02 20:00:00,
7/2/2019 21:00,10,0.323,2019-07-02 21:00:00,
7/2/2019 22:00,10,0.346,2019-07-02 22:00:00,
7/2/2019 23:00,10,0.445,2019-07-02 23:00:00,
7/3/2019 0:00,10,0.439,2019-07-03 00:00:00,
7/3/2019 1:00,10,0.446,2019-07-03 01:00:00,
7/3/2019 2:00,10,0.342,2019-07-03 02:00:00,
7/3/2019 3:00,10,0.338,2019-07-03 03:00:00,
7/3/2019 4:00,10,0.338,2019-07-03 04:00:00,
7/3/2019 5:00,10,0.447,2019-07-03 05:00:00,
7/3/2019 6:00,10,0.445,2019-07-03 06:00:00,
7/3/2019 7:00,10,0.436,2019-07-03 07:00:00,
7/3/2019 8:00,10,0.367,2019-07-03 08:00:00,
7/3/2019 9:00,10,0.333,2019-07-03 09:00:00,
7/3/2019 10:00,10,0.331,2019-07-03 10:00:00,
7/3/2019 11:00,10,0.332,2019-07-03 11:00:00,
7/3/2019 12:00,10,0.393,2019-07-03 12:00:00,
7/3/2019 13:00,10,0.432,2019-07-03 13:00:00,
7/3/2019 14:00,10,0.399,2019-07-03 14:00:00,
7/3/2019 15:00,10,0.327,2019-07-03 15:00:00,
7/3/2019 16:00,10,0.333,2019-07-03 16:00:00,
7/3/2019 17:00,10,0.332,2019-07-03 17:00:00,
7/3/2019 18:00,10,0.334,2019-07-03 18:00:00,
7/3/2019 19:00,10,0.442,2019-07-03 19:00:00,
7/3/2019 20:00,10,0.432,2019-07-03 20:00:00,
7/3/2019 21:00,10,0.364,2019-07-03 21:00:00,
7/3/2019 22:00,10,0.324,2019-07-03 22:00:00,
7/3/2019 23:00,10,0.427,2019-07-03 23:00:00,
7/4/2019 0:00,10,0.336,2019-07-04 00:00:00,
7/4/2019 1:00,10,0.407,2019-07-04 01:00:00,
7/4/2019 2:00,10,0.455,2019-07-04 02:00:00,
7/4/2019 3:00,10,0.458,2019-07-04 03:00:00,
7/4/2019 4:00,10,0.338,2019-07-04 04:00:00,
7/4/2019 5:00,10,0.333,2019-07-04 05:00:00,
7/4/2019 6:00,10,0.339,2019-07-04 06:00:00,
7/4/2019 7:00,10,0.347,2019-07-04 07:00:00,
7/4/2019 8:00,10,0.452,2019-07-04 08:00:00,
7/4/2019 9:00,10,0.451,2019-07-04 09:00:00,
7/4/2019 10:00,10,0.444,2019-07-04 10:00:00,
7/4/2019 11:00,10,0.354,2019-07-04 11:00:00,
7/4/2019 12:00,10,0.322,2019-07-04 12:00:00,
7/4/2019 13:00,10,0.321,2019-07-04 13:00:00,
7/4/2019 14:00,10,0.323,2019-07-04 14:00:00,
7/4/2019 15:00,10,0.383,2019-07-04 15:00:00,
7/4/2019 16:00,10,0.448,2019-07-04 16:00:00,
7/4/2019 17:00,10,0.426,2019-07-04 17:00:00,
7/4/2019 18:00,10,0.333,2019-07-04 18:00:00,
7/4/2019 19:00,10,0.333,2019-07-04 19:00:00,
7/4/2019 20:00,10,0.332,2019-07-04 20:00:00,
7/4/2019 21:00,10,0.334,2019-07-04 21:00:00,
7/4/2019 22:00,10,0.529,2019-07-04 22:00:00,
7/4/2019 23:00,10,0.44,2019-07-04 23:00:00,
7/5/2019 0:00,10,0.382,2019-07-05 00:00:00,
7/5/2019 1:00,10,0.329,2019-07-05 01:00:00,
7/5/2019 2:00,10,0.331,2019-07-05 02:00:00,
7/5/2019 3:00,10,0.335,2019-07-05 03:00:00,
7/5/2019 4:00,10,0.416,2019-07-05 04:00:00,
7/5/2019 5:00,10,0.455,2019-07-05 05:00:00,
7/5/2019 6:00,10,0.411,2019-07-05 06:00:00,
7/5/2019 7:00,10,0.336,2019-07-05 07:00:00,
7/5/2019 8:00,10,0.333,2019-07-05 08:00:00,
7/5/2019 9:00,10,0.334,2019-07-05 09:00:00,
7/5/2019 10:00,10,0.369,2019-07-05 10:00:00,
7/5/2019 11:00,10,0.409,2019-07-05 11:00:00,
7/5/2019 12:00,10,0.433,2019-07-05 12:00:00,
7/5/2019 13:00,10,0.433,2019-07-05 13:00:00,
7/5/2019 14:00,10,0.332,2019-07-05 14:00:00,
7/5/2019 15:00,10,0.331,2019-07-05 15:00:00,
7/5/2019 16:00,10,0.331,2019-07-05 16:00:00,
7/5/2019 17:00,10,0.332,2019-07-05 17:00:00,
7/5/2019 18:00,10,0.427,2019-07-05 18:00:00,
7/5/2019 19:00,10,0.444,2019-07-05 19:00:00,
7/5/2019 20:00,10,0.483,2019-07-05 20:00:00,
7/5/2019 21:00,10,0.329,2019-07-05 21:00:00,
7/5/2019 22:00,10,0.329,2019-07-05 22:00:00,
7/5/2019 23:00,10,0.347,2019-07-05 23:00:00,
7/6/2019 0:00,10,0.461,2019-07-06 00:00:00,
7/6/2019 1:00,10,0.463,2019-07-06 01:00:00,
7/6/2019 2:00,10,0.4,2019-07-06 02:00:00,
7/6/2019 3:00,10,0.339,2019-07-06 03:00:00,
7/6/2019 4:00,10,0.331,2019-07-06 04:00:00,
7/6/2019 5:00,10,0.331,2019-07-06 05:00:00,
7/6/2019 6:00,10,0.402,2019-07-06 06:00:00,
7/6/2019 7:00,10,0.453,2019-07-06 07:00:00,
7/6/2019 8:00,10,0.41,2019-07-06 08:00:00,
7/6/2019 9:00,10,0.333,2019-07-06 09:00:00,
7/6/2019 10:00,10,0.332,2019-07-06 10:00:00,
7/6/2019 11:00,10,0.331,2019-07-06 11:00:00,
7/6/2019 12:00,10,0.378,2019-07-06 12:00:00,
7/6/2019 13:00,10,0.455,2019-07-06 13:00:00,
7/6/2019 14:00,10,0.443,2019-07-06 14:00:00,
7/6/2019 15:00,10,0.425,2019-07-06 15:00:00,
7/6/2019 16:00,10,0.332,2019-07-06 16:00:00,
7/6/2019 17:00,10,0.335,2019-07-06 17:00:00,
7/6/2019 18:00,10,0.487,2019-07-06 18:00:00,
7/6/2019 19:00,10,0.992,2019-07-06 19:00:00,
7/6/2019 20:00,10,1.745,2019-07-06 20:00:00,
7/6/2019 21:00,10,1.698,2019-07-06 21:00:00,
7/6/2019 22:00,10,1.385,2019-07-06 22:00:00,
7/6/2019 23:00,10,1.73,2019-07-06 23:00:00,
7/7/2019 0:00,10,0.846,2019-07-07 00:00:00,
7/7/2019 1:00,10,0.802,2019-07-07 01:00:00,
7/7/2019 2:00,10,0.849,2019-07-07 02:00:00,
7/7/2019 3:00,10,0.868,2019-07-07 03:00:00,
7/7/2019 4:00,10,0.804,2019-07-07 04:00:00,
7/7/2019 5:00,10,0.72,2019-07-07 05:00:00,
7/7/2019 6:00,10,0.685,2019-07-07 06:00:00,
7/7/2019 7:00,10,0.988,2019-07-07 07:00:00,
7/7/2019 8:00,10,0.852,2019-07-07 08:00:00,
7/7/2019 9:00,10,0.922,2019-07-07 09:00:00,
7/7/2019 10:00,10,1.441,2019-07-07 10:00:00,
7/7/2019 11:00,10,1.22,2019-07-07 11:00:00,
7/7/2019 12:00,10,1.737,2019-07-07 12:00:00,
7/7/2019 13:00,10,1.802,2019-07-07 13:00:00,
7/7/2019 14:00,10,2.108,2019-07-07 14:00:00,
7/7/2019 15:00,10,2.232,2019-07-07 15:00:00,
7/7/2019 16:00,10,1.889,2019-07-07 16:00:00,
7/7/2019 17:00,10,2.059,2019-07-07 17:00:00,
7/7/2019 18:00,10,1.849,2019-07-07 18:00:00,
7/7/2019 19:00,10,1.822,2019-07-07 19:00:00,
7/7/2019 20:00,10,1.728,2019-07-07 20:00:00,
7/7/2019 21:00,10,1.64,2019-07-07 21:00:00,
7/7/2019 22:00,10,2.594,2019-07-07 22:00:00,
7/7/2019 23:00,10,2.311,2019-07-07 23:00:00,
7/8/2019 0:00,10,1.661,2019-07-08 00:00:00,
7/8/2019 1:00,10,1.489,2019-07-08 01:00:00,
7/8/2019 2:00,10,1.353,2019-07-08 02:00:00,
7/8/2019 3:00,10,1.407,2019-07-08 03:00:00,
7/8/2019 4:00,10,1.419,2019-07-08 04:00:00,
7/8/2019 5:00,10,1.35,2019-07-08 05:00:00,
7/8/2019 6:00,10,1.391,2019-07-08 06:00:00,
7/8/2019 7:00,10,1.228,2019-07-08 07:00:00,
7/8/2019 8:00,10,1.31,2019-07-08 08:00:00,
7/8/2019 9:00,10,1.668,2019-07-08 09:00:00,
7/8/2019 10:00,10,1.751,2019-07-08 10:00:00,
7/8/2019 11:00,10,1.28,2019-07-08 11:00:00,
7/8/2019 12:00,10,0.768,2019-07-08 12:00:00,
7/8/2019 13:00,10,0.577,2019-07-08 13:00:00,
7/8/2019 14:00,10,0.608,2019-07-08 14:00:00,
7/8/2019 15:00,10,0.62,2019-07-08 15:00:00,
7/8/2019 16:00,10,0.816,2019-07-08 16:00:00,
7/8/2019 17:00,10,0.833,2019-07-08 17:00:00,
7/8/2019 18:00,10,1.265,2019-07-08 18:00:00,
7/8/2019 19:00,10,3.47,2019-07-08 19:00:00,
7/8/2019 20:00,10,3.011,2019-07-08 20:00:00,
7/8/2019 21:00,10,3.722,2019-07-08 21:00:00,
7/8/2019 22:00,10,2.952,2019-07-08 22:00:00,
7/8/2019 23:00,10,1.439,2019-07-08 23:00:00,
7/9/2019 0:00,10,1.106,2019-07-09 00:00:00,
7/9/2019 1:00,10,0.745,2019-07-09 01:00:00,
7/9/2019 2:00,10,0.545,2019-07-09 02:00:00,
7/9/2019 3:00,10,0.534,2019-07-09 03:00:00,
7/9/2019 4:00,10,0.624,2019-07-09 04:00:00,
7/9/2019 5:00,10,0.555,2019-07-09 05:00:00,
7/9/2019 6:00,10,0.434,2019-07-09 06:00:00,
7/9/2019 7:00,10,0.574,2019-07-09 07:00:00,
7/9/2019 8:00,10,0.747,2019-07-09 08:00:00,
7/9/2019 9:00,10,0.885,2019-07-09 09:00:00,
7/9/2019 10:00,10,1.009,2019-07-09 10:00:00,
7/9/2019 11:00,10,1.024,2019-07-09 11:00:00,
7/9/2019 12:00,10,0.885,2019-07-09 12:00:00,
7/9/2019 13:00,10,0.933,2019-07-09 13:00:00,
7/9/2019 14:00,10,0.937,2019-07-09 14:00:00,
7/9/2019 15:00,10,1.032,2019-07-09 15:00:00,
7/9/2019 16:00,10,1.128,2019-07-09 16:00:00,
7/9/2019 17:00,10,1.198,2019-07-09 17:00:00,
7/9/2019 18:00,10,1.289,2019-07-09 18:00:00,
7/9/2019 19:00,10,1.269,2019-07-09 19:00:00,
7/9/2019 20:00,10,1.103,2019-07-09 20:00:00,
7/9/2019 21:00,10,1.347,2019-07-09 21:00:00,
7/9/2019 22:00,10,2.726,2019-07-09 22:00:00,
7/9/2019 23:00,10,1.659,2019-07-09 23:00:00,
7/10/2019 0:00,10,1.449,2019-07-10 00:00:00,
7/10/2019 1:00,10,1.399,2019-07-10 01:00:00,
7/10/2019 2:00,10,1.416,2019-07-10 02:00:00,
7/10/2019 3:00,10,1.452,2019-07-10 03:00:00,
7/10/2019 4:00,10,1.548,2019-07-10 04:00:00,
7/10/2019 5:00,10,1.412,2019-07-10 05:00:00,
7/10/2019 6:00,10,1.493,2019-07-10 06:00:00,
7/10/2019 7:00,10,1.537,2019-07-10 07:00:00,
7/10/2019 8:00,10,1.794,2019-07-10 08:00:00,
7/10/2019 9:00,10,1.64,2019-07-10 09:00:00,
7/10/2019 10:00,10,1.789,2019-07-10 10:00:00,
7/10/2019 11:00,10,1.683,2019-07-10 11:00:00,
7/10/2019 12:00,10,1.846,2019-07-10 12:00:00,
7/10/2019 13:00,10,1.621,2019-07-10 13:00:00,
7/10/2019 14:00,10,1.737,2019-07-10 14:00:00,
7/10/2019 15:00,10,1.871,2019-07-10 15:00:00,
7/10/2019 16:00,10,2.325,2019-07-10 16:00:00,
7/10/2019 17:00,10,1.743,2019-07-10 17:00:00,
7/10/2019 18:00,10,1.765,2019-07-10 18:00:00,
7/10/2019 19:00,10,1.96,2019-07-10 19:00:00,
7/10/2019 20:00,10,2.05,2019-07-10 20:00:00,
7/10/2019 21:00,10,1.903,2019-07-10 21:00:00,
7/10/2019 22:00,10,4.243,2019-07-10 22:00:00,
7/10/2019 23:00,10,4.061,2019-07-10 23:00:00,
7/11/2019 0:00,10,1.775,2019-07-11 00:00:00,
7/11/2019 1:00,10,1.899,2019-07-11 01:00:00,
7/11/2019 2:00,10,1.744,2019-07-11 02:00:00,
7/11/2019 3:00,10,1.822,2019-07-11 03:00:00,
7/11/2019 4:00,10,1.653,2019-07-11 04:00:00,
7/11/2019 5:00,10,1.58,2019-07-11 05:00:00,
7/11/2019 6:00,10,1.465,2019-07-11 06:00:00,
7/11/2019 7:00,10,1.646,2019-07-11 07:00:00,
7/11/2019 8:00,10,1.962,2019-07-11 08:00:00,
7/11/2019 9:00,10,4.899,2019-07-11 09:00:00,
7/11/2019 10:00,10,1.753,2019-07-11 10:00:00,
7/11/2019 11:00,10,1.86,2019-07-11 11:00:00,
7/11/2019 12:00,10,1.761,2019-07-11 12:00:00,
7/11/2019 13:00,10,1.854,2019-07-11 13:00:00,
7/11/2019 14:00,10,1.614,2019-07-11 14:00:00,
7/11/2019 15:00,10,1.678,2019-07-11 15:00:00,
7/11/2019 16:00,10,1.534,2019-07-11 16:00:00,
7/11/2019 17:00,10,1.839,2019-07-11 17:00:00,
7/11/2019 18:00,10,1.854,2019-07-11 18:00:00,
7/11/2019 19:00,10,1.71,2019-07-11 19:00:00,
7/11/2019 20:00,10,1.825,2019-07-11 20:00:00,
7/11/2019 21:00,10,2.347,2019-07-11 21:00:00,
7/11/2019 22:00,10,1.86,2019-07-11 22:00:00,
7/11/2019 23:00,10,1.628,2019-07-11 23:00:00,
7/12/2019 0:00,10,1.566,2019-07-12 00:00:00,
7/12/2019 1:00,10,1.852,2019-07-12 01:00:00,
7/12/2019 2:00,10,1.656,2019-07-12 02:00:00,
7/12/2019 3:00,10,1.614,2019-07-12 03:00:00,
7/12/2019 4:00,10,1.61,2019-07-12 04:00:00,
7/12/2019 5:00,10,1.606,2019-07-12 05:00:00,
7/12/2019 6:00,10,1.709,2019-07-12 06:00:00,
7/12/2019 7:00,10,1.598,2019-07-12 07:00:00,
7/12/2019 8:00,10,1.771,2019-07-12 08:00:00,
7/12/2019 9:00,10,1.948,2019-07-12 09:00:00,
7/12/2019 10:00,10,1.775,2019-07-12 10:00:00,
7/12/2019 11:00,10,1.809,2019-07-12 11:00:00,
7/12/2019 12:00,10,1.855,2019-07-12 12:00:00,
7/12/2019 13:00,10,1.756,2019-07-12 13:00:00,
7/12/2019 14:00,10,1.715,2019-07-12 14:00:00,
7/12/2019 15:00,10,1.65,2019-07-12 15:00:00,
7/12/2019 16:00,10,1.545,2019-07-12 16:00:00,
